
Table 1: N
Dep. Variable:,Valor Desembolsado em Reais,  R-squared (uncentered):,   0.553
Model:,OLS,  Adj. R-squared (uncentered):,   0.445
Method:,Least Squares,  F-statistic:       ,   5.117
Date:,"Wed, 29 May 2024",  Prob (F-statistic):,  0.00
Time:,08:36:22,  Log-Likelihood:    ,-1.3234e+05
No. Observations:,  7079,  AIC:               ,2.674e+05
Df Residuals:,  5702,  BIC:               ,2.769e+05
Df Model:,  1377,                     , 
Covariance Type:,nonrobust,                     , 


Table 2: o
,coef,std err,t,P>|t|,[0.025,0.975]
Cliente_SEMCO EQUIPAMENTOS INDUSTRIAIS LTDA,-2.317e+07, 4.61e+07,   -0.503, 0.615,-1.13e+08, 6.71e+07
Cliente_SENDAS COMERCIO EXTERIOR S/A, 3.503e+05, 4.85e+07,    0.007, 0.994,-9.48e+07, 9.55e+07
Cliente_SENSE ELETRONICA LTDA,-2.102e+07, 4.68e+07,   -0.449, 0.654,-1.13e+08, 7.08e+07
Cliente_SERRARIAS CAMPOS DE PALMAS SA,-9.046e+06, 3.55e+07,   -0.255, 0.799,-7.87e+07, 6.06e+07
Cliente_SEW-EURODRIVE BRASIL LTDA,-6.312e+06, 3.21e+07,   -0.197, 0.844,-6.92e+07, 5.66e+07
Cliente_SGM COMERCIO INDUSTRIA E EXPORTACAO LTDA,-2.476e+07, 4.77e+07,   -0.519, 0.604,-1.18e+08, 6.88e+07
Cliente_SIACDOBRASIL LTDA,-1.904e+07,  4.7e+07,   -0.405, 0.686,-1.11e+08, 7.31e+07
Cliente_SIDERURGICA CATARINENSE LTDA,-1.436e+07, 4.62e+07,   -0.311, 0.756,-1.05e+08, 7.63e+07
Cliente_SIDERURGICA SAO JOAQUIM S/A,-1.689e+07, 4.61e+07,   -0.366, 0.714,-1.07e+08, 7.35e+07
Cliente_SIEMENS ELETROELETRONICA S/A, 1.015e+07, 4.58e+07,    0.222, 0.825,-7.96e+07, 9.99e+07
"Cliente_SIEMENS ENERGY BRASIL LTDA,", 4.702e+07,  3.1e+07,    1.516, 0.130,-1.38e+07, 1.08e+08
Cliente_SIERRA MOVEIS LTDA,-6.103e+06, 3.28e+07,   -0.186, 0.853,-7.05e+07, 5.83e+07
Cliente_SIFCO S/A,-7.697e+06, 3.44e+07,   -0.224, 0.823,-7.52e+07, 5.98e+07
Cliente_SILIMED - INDUSTRIA DE IMPLANTES LTDA,-7.782e+06,  4.1e+07,   -0.190, 0.849,-8.82e+07, 7.26e+07
Cliente_SILPA PECAS E EQUIPAMENTOS LTDA,-4.707e+06, 4.66e+07,   -0.101, 0.919, -9.6e+07, 8.66e+07
"Cliente_SIMETALL IND, COM, FERRAMENTAS LTDA,",-4.599e+06, 3.49e+07,   -0.132, 0.895, -7.3e+07, 6.38e+07
Cliente_SIMISA SIMIONI METALURGICA LTDA EM RECUPERACAO JUDICIAL, -1.89e+07, 4.61e+07,   -0.410, 0.682,-1.09e+08, 7.16e+07
Cliente_SINCOL SA INDUSTRIA E COMERCIO,-1.523e+07, 3.38e+07,   -0.451, 0.652,-8.15e+07,  5.1e+07
Cliente_SITMED EQUIPAMENTOS MEDICOS LTDA,-1.149e+07, 4.76e+07,   -0.242, 0.809,-1.05e+08, 8.18e+07
"Cliente_SLC AGRICOLA S,A,",-2.739e+06, 4.68e+07,   -0.059, 0.953,-9.44e+07, 8.89e+07
"Cliente_SM PESCADOS INDUSTRIA , COMERCIO E EXPORTACAO LTDA - ME",-4.487e+06, 3.99e+07,   -0.112, 0.910,-8.27e+07, 7.37e+07
"Cliente_SNR ROLAMENTOS DO BRASIL LTDA,",-9.817e+06, 4.05e+07,   -0.242, 0.809,-8.92e+07, 6.96e+07
Cliente_SOBRAER - SONACA BRASILEIRA AERONAUTICA LTDA,-1.902e+07, 3.35e+07,   -0.568, 0.570,-8.46e+07, 4.66e+07
Cliente_SOBRAL INVICTA SOCIEDADE ANONIMA,-1.271e+07, 4.61e+07,   -0.276, 0.783,-1.03e+08, 7.76e+07
Cliente_SOCIEDADE MICHELIN DE PARTICIPACOES INDUST E COMERCIO L, 1.618e+07, 3.43e+07,    0.472, 0.637, -5.1e+07, 8.34e+07
"Cliente_SOCIEDADE PAULISTA TUBOS FLEXIVEIS LTDA,", -2.15e+07, 3.59e+07,   -0.599, 0.549,-9.18e+07, 4.88e+07
"Cliente_SOFAPE FABRICANTE DE FILTROS S,A,",-2.176e+07, 3.07e+07,   -0.710, 0.478,-8.19e+07, 3.84e+07
Cliente_SOGEFI FILTRATION DO BRASIL LTDA,-1.031e+07, 3.59e+07,   -0.287, 0.774,-8.07e+07, 6.01e+07
Cliente_SOLABIA BIOTECNOLOGICA LTDA,-1.073e+07, 4.06e+07,   -0.264, 0.792,-9.03e+07, 6.89e+07
Cliente_SOLAR COMERCIO E AGROINDUSTRIA LTDA,-9.437e+06, 3.68e+07,   -0.256, 0.798,-8.16e+07, 6.27e+07
"Cliente_SOMA SOLUCOES MAGNETICAS INDUSTRIA E COMERCIO LTDA,",-2.157e+07, 3.15e+07,   -0.685, 0.494,-8.33e+07, 4.02e+07
Cliente_SOMELOS TECIDOS BRASIL LTDA,-1.484e+07, 4.65e+07,   -0.319, 0.750,-1.06e+08, 7.64e+07
Cliente_SONOCO FOR PLAS SA, -2.07e+07, 4.61e+07,   -0.449, 0.654,-1.11e+08, 6.98e+07
Cliente_SOPRANO INDUSTRIA DE EQUIPAMENTOS OLEODINAMICOS LTDA,-1.056e+07, 5.56e+07,   -0.190, 0.849,-1.19e+08, 9.83e+07
Cliente_SOPRANO INDUSTRIA ELETROMETALURGICA LTDA,-4.386e+06, 3.65e+07,   -0.120, 0.904, -7.6e+07, 6.72e+07
"Cliente_SOROSISTEM MATERIAIS COMPOSTOS S,A,",-1.794e+07, 3.04e+07,   -0.590, 0.555,-7.75e+07, 4.16e+07
Cliente_SOUTH SERVICE TRADING SA,-5.668e+06, 3.13e+07,   -0.181, 0.856, -6.7e+07, 5.57e+07
Cliente_SOYCOMEX COMERCIAL E EXPORTADORA LTDA, 1.912e+07, 4.75e+07,    0.402, 0.687, -7.4e+07, 1.12e+08
Cliente_SPECIAL FRUIT IMPORTACAO E EXPORTACAO LTDA,-2.324e+07, 4.72e+07,   -0.492, 0.623,-1.16e+08, 6.94e+07
"Cliente_STARA S,A, - INDUSTRIA DE IMPLEMENTOS AGRICOLAS", 4.993e+06, 3.14e+07,    0.159, 0.874,-5.65e+07, 6.65e+07
Cliente_STARRETT INDUSTRIA E COMERCIO LTDA,-1.358e+07, 3.87e+07,   -0.351, 0.726,-8.95e+07, 6.23e+07
Cliente_STEMAC SA GRUPOS GERADORES EM RECUPERACAO JUDICIAL, 3.977e+05, 3.05e+07,    0.013, 0.990,-5.94e+07, 6.02e+07
"Cliente_STIHL FERRAMENTAS MOTORIZADAS LTDA,", 6.952e+06, 3.21e+07,    0.217, 0.828,-5.59e+07, 6.98e+07
Cliente_STOLLER DO BRASIL LTDA,-2.188e+07, 4.61e+07,   -0.474, 0.635,-1.12e+08, 6.86e+07
Cliente_SUCOCITRICO CUTRALE LTDA,   8.1e+06, 4.66e+07,    0.174, 0.862,-8.33e+07, 9.95e+07
Cliente_SUD-CHEMIE DO BRASIL LTDA,-1.306e+07,  4.7e+07,   -0.278, 0.781,-1.05e+08, 7.91e+07
Cliente_SUDES IMPORTACAO E EXPORTACAO LTDA,-2.044e+05,  3.9e+07,   -0.005, 0.996,-7.66e+07, 7.62e+07
"Cliente_SUGAR SHOES INDUSTRIA DE CALCADOS LTDA,",-4.712e+06, 5.03e+07,   -0.094, 0.925,-1.03e+08, 9.39e+07
Cliente_SUGAR SHOES LTDA,-3.866e+06, 3.38e+07,   -0.114, 0.909,-7.01e+07, 6.24e+07
Cliente_SUL AMERICANA DE CADERNOS IND E COM LTDA,-1.931e+07, 3.59e+07,   -0.538, 0.591,-8.97e+07, 5.11e+07
Cliente_SUL VALLE ALIMENTOS LTDA,  -1.3e+07, 4.67e+07,   -0.278, 0.781,-1.05e+08, 7.86e+07
Cliente_SULAMERICANA INDUSTRIAL LTDA,-1.529e+07, 4.61e+07,   -0.332, 0.740,-1.06e+08,  7.5e+07
Cliente_SULMAQ INDUSTRIAL E COMERCIAL SA,-3.998e+06, 3.33e+07,   -0.120, 0.905,-6.94e+07, 6.14e+07
Cliente_SULZER BRASIL S A,-1.523e+07, 3.07e+07,   -0.496, 0.620,-7.54e+07, 4.49e+07
Cliente_SUN CHEMICAL DO BRASIL LTDA,-1.496e+07, 4.61e+07,   -0.324, 0.746,-1.05e+08, 7.55e+07
Cliente_SUSIN FRANCESCUTTI METALURGICA LTDA,-5.238e+06, 3.29e+07,   -0.159, 0.873,-6.97e+07, 5.92e+07
"Cliente_SUZANO S,A,", 4.722e+06, 3.33e+07,    0.142, 0.887,-6.06e+07,    7e+07
"Cliente_SV COUROS IMPORTADORA E EXPORTADORA LTDA, - ME",-3.464e+06, 4.76e+07,   -0.073, 0.942,-9.67e+07, 8.98e+07
Cliente_TACOSOLA BORRACHAS LTDA,-4.954e+06, 4.64e+07,   -0.107, 0.915,-9.59e+07,  8.6e+07
Cliente_TANAC SA,-4.741e+06, 3.13e+07,   -0.151, 0.880,-6.61e+07, 5.66e+07
Cliente_TAPETES LOURDES LTDA,-1.891e+07, 3.28e+07,   -0.577, 0.564,-8.32e+07, 4.54e+07
"Cliente_TAURUS ARMAS S,A,",   4.6e+04,  3.9e+07,    0.001, 0.999,-7.63e+07, 7.64e+07
Cliente_TAURUS MAQUINAS-FERRAMENTA LTDA,-3.403e+06, 4.67e+07,   -0.073, 0.942,-9.49e+07, 8.81e+07
Cliente_TBM - TEXTIL BEZERRA DE MENEZES S/A, -3.35e+06, 3.77e+07,   -0.089, 0.929,-7.73e+07, 7.06e+07
"Cliente_TDK ELECTRONICS DO BRASIL LTDA,", 4.665e+06, 3.12e+07,    0.149, 0.881,-5.65e+07, 6.59e+07
Cliente_TEADIT INDUSTRIA E COMERCIO LTDA, 9.257e+06, 4.82e+07,    0.192, 0.848,-8.53e+07, 1.04e+08
Cliente_TEAR TEXTIL INDUSTRIA E COMERCIO LTDA,-2.315e+07, 4.69e+07,   -0.494, 0.621,-1.15e+08, 6.88e+07
Cliente_TECELAGEM SAO CARLOS SA,-1.624e+07, 3.59e+07,   -0.453, 0.651,-8.65e+07, 5.41e+07
"Cliente_TECHNICOLOR BRASIL MIDIA E ENTRETENIMENTO LTDA,",  1.42e+05, 5.15e+07,    0.003, 0.998,-1.01e+08, 1.01e+08
"Cliente_TECIDOS FIAMA LTDA,",-2.519e+07, 3.87e+07,   -0.652, 0.515,-1.01e+08, 5.06e+07
Cliente_TECNICAS ELETRO MECANICAS TELEM S/A,-1.535e+07,  3.9e+07,   -0.393, 0.694,-9.19e+07, 6.12e+07
Cliente_TECNOEVA TECNOLOGIA EM EVA LTDA,-2.995e+06, 4.65e+07,   -0.064, 0.949,-9.42e+07, 8.82e+07
Cliente_TECNOMOTOR ELETRONICA DO BRASIL S/A,-2.764e+07, 4.61e+07,   -0.600, 0.549,-1.18e+08, 6.27e+07
Cliente_TECNOVIN DO BRASIL LTDA, -2.54e+06,  3.2e+07,   -0.079, 0.937,-6.53e+07, 6.03e+07
Cliente_TECUMSEH DO BRASIL LTDA,-1.135e+07,    3e+07,   -0.378, 0.705,-7.02e+07, 4.75e+07
Cliente_TEDESCO COMERCIAL EXPORTADORA S/A,  -1.7e+07, 3.95e+07,   -0.430, 0.667,-9.45e+07, 6.05e+07
"Cliente_TEKNIA TECNOTUBO AUTOMOTIVE LTDA,",-1.589e+07, 4.61e+07,   -0.345, 0.730,-1.06e+08, 7.45e+07
Cliente_TEKSID DO BRASIL LTDA, 8.117e+06, 3.18e+07,    0.255, 0.799,-5.43e+07, 7.05e+07
Cliente_TELASUL SA,-4.374e+06,  3.5e+07,   -0.125, 0.901, -7.3e+07, 6.43e+07
"Cliente_TELCON FIOS E CABOS PARA TELECOMUNICACOES S/A,",-1.819e+07, 3.14e+07,   -0.580, 0.562,-7.97e+07, 4.33e+07
Cliente_TEMASA INDUSTRIA DE MOVEIS LTDA,-1.446e+07,  3.4e+07,   -0.425, 0.671,-8.11e+07, 5.22e+07
Cliente_TENNISCORD INDUSTRIA DE CORDAS LTDA,-1.352e+07, 4.61e+07,   -0.293, 0.769,-1.04e+08, 7.69e+07
Cliente_TERMICA INDUSTRIA E COMERCIO DE EMBALAGENS LTDA - ME,-2.697e+07, 4.81e+07,   -0.561, 0.575,-1.21e+08, 6.73e+07
Cliente_TERMOMECANICA SAO PAULO S A, -7.79e+06, 4.61e+07,   -0.169, 0.866,-9.82e+07, 8.27e+07
Cliente_TERMOPAR IMPORT LTDA,-5.949e+06, 4.12e+07,   -0.144, 0.885,-8.67e+07, 7.48e+07
Cliente_TERRA E AGUA INDUSTRIA DE CALCADOS LTDA,-7.238e+06, 4.64e+07,   -0.156, 0.876,-9.82e+07, 8.38e+07
Cliente_TERRANOVA BRASIL LTDA,-9.302e+06,  3.4e+07,   -0.273, 0.785, -7.6e+07, 5.74e+07
"Cliente_TERRAS DE AVENTURA INDUSTRIA DE ARTIGOS ESPORTIVOS S,A",-9.662e+06,  4.1e+07,   -0.235, 0.814,-9.01e+07, 7.08e+07
Cliente_TEXTIL DALUTEX LTDA,-1.194e+07, 3.86e+07,   -0.309, 0.757,-8.77e+07, 6.38e+07
"Cliente_TEXTIL FARBE S,A",-1.379e+07, 3.49e+07,   -0.395, 0.693,-8.22e+07, 5.46e+07
Cliente_TEXTIL ITATIBA LTDA,-2.004e+07,  4.7e+07,   -0.426, 0.670,-1.12e+08, 7.21e+07
Cliente_TGM INDUSTRIA E COMERCIO DE TURBINAS E TRANSMISSOES LTD,-2.072e+07, 3.05e+07,   -0.679, 0.497,-8.05e+07, 3.91e+07
"Cliente_THOR GRANITOS E MARMORES LTDA,",-6.732e+06,  4.8e+07,   -0.140, 0.889,-1.01e+08, 8.74e+07
Cliente_THYSSENKRUPP ELEVADORES SA, 1.345e+06, 3.91e+07,    0.034, 0.973,-7.54e+07, 7.81e+07
Cliente_THYSSENKRUPP METALURGICA CAMPO LIMPO LTDA, 9.088e+07, 3.18e+07,    2.859, 0.004, 2.86e+07, 1.53e+08
Cliente_TICEL EQUIPAMENTOS LTDA,-7.235e+06, 3.39e+07,   -0.213, 0.831,-7.37e+07, 5.93e+07
"Cliente_TIGRE MATERIAIS E SOLUCOES PARA CONSTRUCAO LTDA,", 6.265e+07, 4.63e+07,    1.355, 0.176, -2.8e+07, 1.53e+08
"Cliente_TIGRE S,A, PARTICIPACOES",-8.931e+06, 3.28e+07,   -0.272, 0.786,-7.33e+07, 5.54e+07
"Cliente_TIMBAUBA S,A,",  3.64e+07, 4.92e+07,    0.740, 0.459,   -6e+07, 1.33e+08
Cliente_TINTO HOLDING LTDA, -4.54e+06, 2.99e+07,   -0.152, 0.879,-6.31e+07,  5.4e+07
Cliente_TITAN PNEUS DO BRASIL LTDA,-2.158e+07, 3.29e+07,   -0.657, 0.512, -8.6e+07, 4.29e+07
Cliente_TM BEVO INDUSTRIA E COMERCIO DE MAQUINAS OPERATRIZES LT,-1.846e+07, 4.61e+07,   -0.400, 0.689,-1.09e+08, 7.19e+07
"Cliente_TMD FRICTION DO BRASIL S,A,",-1.829e+07, 3.29e+07,   -0.557, 0.578,-8.27e+07, 4.61e+07
Cliente_TMSA - TECNOLOGIA EM MOVIMENTACAO S/A, 6.754e+06, 4.64e+07,    0.146, 0.884,-8.42e+07, 9.77e+07
Cliente_TMT DO BRASIL LTDA, 2.382e+07, 4.05e+07,    0.588, 0.557,-5.56e+07, 1.03e+08
Cliente_TOIGO MOVEIS LTDA,-5.535e+05, 3.47e+07,   -0.016, 0.987,-6.86e+07, 6.75e+07
Cliente_TOLEDO DO BRASIL INDUSTRIA DE BALANCAS LTDA, -2.32e+07, 3.35e+07,   -0.693, 0.488,-8.89e+07, 4.24e+07
Cliente_TOLEDO MINERACAO LTDA,-6.791e+06, 5.31e+07,   -0.128, 0.898,-1.11e+08, 9.72e+07
Cliente_TOME S/A INDUSTRIA DE AUTO PECAS,-5.011e+06, 3.91e+07,   -0.128, 0.898,-8.17e+07, 7.17e+07
Cliente_TOP LEATHER SINTETICOS INDUSTRIA E COMERCIO LTDA,-1.498e+07, 4.61e+07,   -0.325, 0.745,-1.05e+08, 7.53e+07
Cliente_TORLIM INDUSTRIA FRIGORIFICA LTDA,-3.088e+07, 4.78e+07,   -0.647, 0.518,-1.25e+08, 6.28e+07
"Cliente_TOTVS LARGE ENTERPRISE TECNOLOGIA S,A,",-1.055e+07, 3.54e+07,   -0.298, 0.766,   -8e+07, 5.89e+07
Cliente_TOYOTA DO BRASIL LTDA,  1.71e+08, 4.61e+07,    3.707, 0.000, 8.06e+07, 2.61e+08
Cliente_TRABLIN TRADING BRASILEIRA DE LIGAS E INOCULANTES S/A,-1.802e+07, 4.61e+07,   -0.391, 0.696,-1.08e+08, 7.24e+07
"Cliente_TRACOMAL MINERACAO S,A",-5.744e+06, 5.32e+07,   -0.108, 0.914, -1.1e+08, 9.86e+07
Cliente_TRAMONTINA BELEM SA,-3.036e+07, 4.79e+07,   -0.634, 0.526,-1.24e+08, 6.35e+07
"Cliente_TRAMONTINA ELETRIK S,A,",-3.859e+06, 4.63e+07,   -0.083, 0.934,-9.47e+07, 8.69e+07
Cliente_TRAMONTINA FARROUPILHA SA INDUSTRIA METALURGICA,-2.163e+06, 3.18e+07,   -0.068, 0.946,-6.45e+07, 6.01e+07
Cliente_TRAMONTINA GARIBALDI SA INDUSTRIA METALURGICA,-2.934e+06, 4.63e+07,   -0.063, 0.950,-9.37e+07, 8.79e+07
Cliente_TRAMONTINA MULTI S/A,  -7.1e+05, 3.91e+07,   -0.018, 0.986,-7.74e+07,  7.6e+07
Cliente_TRAMONTINA SA CUTELARIA,-5.249e+05, 3.08e+07,   -0.017, 0.986,-6.09e+07, 5.99e+07
"Cliente_TRAMONTINA TEEC S/A,", -3.14e+06, 3.62e+07,   -0.087, 0.931,-7.41e+07, 6.78e+07
Cliente_TRANSCOR IND DE PIGMENTOS E CORANTES LTDA,-2.474e+07, 4.61e+07,   -0.537, 0.592,-1.15e+08, 6.57e+07
"Cliente_TRANSFORMADORES E SERVICOS DE ENERGIA DAS AMERICAS S,A,",-1.228e+07, 3.45e+07,   -0.356, 0.722,-7.99e+07, 5.54e+07
Cliente_TREBOLL MOVEIS LTDA,-3.702e+06, 3.62e+07,   -0.102, 0.919,-7.47e+07, 6.73e+07
"Cliente_TRES MARIAS EXPORTACAO, IMPORTACAO LTDA",-1.411e+07, 4.61e+07,   -0.306, 0.759,-1.04e+08, 7.62e+07
"Cliente_TRIANGULO PISOS E PAINEIS LTDA,",-7.327e+06, 3.77e+07,   -0.194, 0.846,-8.13e+07, 6.66e+07
Cliente_TRINYS INDUSTRIA E COMERCIO LTDA,-1.889e+07, 4.61e+07,   -0.410, 0.682,-1.09e+08, 7.15e+07
Cliente_TRITEC INDUSTRIAL LTDA,-1.557e+07, 4.67e+07,   -0.333, 0.739,-1.07e+08, 7.61e+07
Cliente_TROPFRUIT NORDESTE SA,-4.692e+06, 2.88e+07,   -0.163, 0.870,-6.11e+07, 5.17e+07
Cliente_TROPIC WEAR CONFECCOES LTDA,-6.814e+06, 4.73e+07,   -0.144, 0.885,-9.95e+07, 8.58e+07
Cliente_TROPICAL INDUSTRIA DE ALIMENTOS S/A,-2.795e+07, 4.05e+07,   -0.690, 0.490,-1.07e+08, 5.15e+07
Cliente_TRUTZSCHLER INDUSTRIA E COMERCIO DE MAQUINAS LTDA,-5.833e+06, 4.06e+07,   -0.144, 0.886,-8.54e+07, 7.37e+07
Cliente_TTB INDUSTRIA E COMERCIO DE PRODUTOS METALICOS LTDA,-1.479e+07, 4.61e+07,   -0.321, 0.748,-1.05e+08, 7.55e+07
Cliente_TUPER S/A,-1.465e+07, 3.43e+07,   -0.428, 0.669,-8.18e+07, 5.25e+07
Cliente_TUPY S/A, 1.572e+07, 3.01e+07,    0.523, 0.601,-4.32e+07, 7.47e+07
Cliente_UNIAO QUIMICA FARMACEUTICA NACIONAL S A,-2.088e+07, 4.61e+07,   -0.453, 0.651,-1.11e+08, 6.95e+07
Cliente_UNICASA INDUSTRIA DE MOVEIS S/A,-4.246e+06, 4.64e+07,   -0.091, 0.927,-9.52e+07, 8.67e+07
"Cliente_UNIFY - SOLUCOES EM TECNOLOGIA DA INFORMACAO LTDA,", 1.382e+07, 3.44e+07,    0.401, 0.688,-5.37e+07, 8.13e+07
Cliente_UNIGEL PLASTICOS S/A,-2.212e+07, 3.97e+07,   -0.557, 0.577,-9.99e+07, 5.57e+07
Cliente_UNIGRES CERAMICA LTDA,-2.064e+07, 3.59e+07,   -0.576, 0.565, -9.1e+07, 4.97e+07
"Cliente_UNIKLIMA ELETRO INDUSTRIAL LTDA,",-1.154e+07, 4.61e+07,   -0.250, 0.802,-1.02e+08, 7.88e+07
Cliente_UNION PACK INDUSTRIA DE EMBALAGENS LTDA,-6.681e+06, 4.65e+07,   -0.144, 0.886,-9.78e+07, 8.44e+07
Cliente_UNIVEL AUTOMOTIVE LTDA,-1.883e+07, 3.43e+07,   -0.548, 0.583,-8.61e+07, 4.85e+07
Cliente_UNIVERSUM DO BRASIL INDUSTRIA MOVELEIRA LTDA,-3.579e+06, 4.73e+07,   -0.076, 0.940,-9.63e+07, 8.92e+07
Cliente_UPA UMBUZEIRO PRODUCOES AGRICOLAS LTDA,-2.432e+07,  3.6e+07,   -0.676, 0.499,-9.48e+07, 4.62e+07
Cliente_URSUS MAQUINAS AGRICOLAS LTDA,-6.593e+06, 4.73e+07,   -0.139, 0.889,-9.92e+07, 8.61e+07
Cliente_USAFLEX - INDUSTRIA & COMERCIO S/A,-3.572e+06, 3.91e+07,   -0.091, 0.927,-8.02e+07,  7.3e+07
Cliente_USIBRAS USINA BRASILEIRA DE OLEOS E CAST,-6.112e+06, 5.54e+07,   -0.110, 0.912,-1.15e+08, 1.03e+08
"Cliente_USIMECA - INDUSTRIA MECANICA S,A,", -1.16e+07, 4.82e+07,   -0.241, 0.810,-1.06e+08, 8.28e+07
Cliente_USINA ACUCAREIRA ESTER S A, -1.54e+07, 3.44e+07,   -0.447, 0.655,-8.29e+07, 5.21e+07
Cliente_USINA CAETE S A, 4.745e+06, 1.69e+07,    0.281, 0.779,-2.84e+07, 3.79e+07
"Cliente_USINA DA BARRA S,A, - ACUCAR E ALCOOL",-9.318e+06, 4.61e+07,   -0.202, 0.840,-9.97e+07, 8.11e+07
Cliente_USINA MOEMA ACUCAR E ALCOOL LTDA,-6.023e+06, 3.87e+07,   -0.156, 0.876,-8.19e+07, 6.99e+07
"Cliente_USINAS SIDERURGICAS DE MINAS GERAIS S/A, USIMINAS",-3.972e+06, 3.13e+07,   -0.127, 0.899,-6.52e+07, 5.73e+07
Cliente_UTZ MAQUINAS LTDA,-6.763e+06, 4.73e+07,   -0.143, 0.886,-9.94e+07, 8.59e+07
Cliente_VALE GRANDE INDUSTRIA E COMERCIO DE ALIMENTOS S/A,-2.565e+07, 3.28e+07,   -0.782, 0.434,   -9e+07, 3.86e+07
Cliente_VALENCA DA BAHIA MARICULTURA S/A,-2.321e+07, 3.46e+07,   -0.670, 0.503,-9.11e+07, 4.47e+07
"Cliente_VALEO SISTEMAS AUTOMOTIVOS LTDA,", 1.611e+07, 3.59e+07,    0.448, 0.654,-5.43e+07, 8.65e+07
Cliente_VALGROUP BA INDUSTRIA DE EMBALAGENS FLEXIVEIS LTDA, -2.37e+07, 3.87e+07,   -0.613, 0.540,-9.95e+07, 5.21e+07
Cliente_VALGROUP MG INDUSTRIA DE EMBALAGENS FLEXIVEIS LTDA,-1.972e+07, 3.68e+07,   -0.536, 0.592,-9.18e+07, 5.24e+07
Cliente_VALISERE INDUSTRIA E COMERCIO LTDA,-1.379e+07, 3.87e+07,   -0.356, 0.722,-8.97e+07, 6.21e+07
Cliente_VALLOUREC TUBOS DO BRASIL LTDA, -1.54e+07, 3.55e+07,   -0.433, 0.665, -8.5e+07, 5.42e+07
Cliente_VAMOL INDUSTRIA MOVELEIRA LTDA,-1.143e+07, 3.57e+07,   -0.320, 0.749,-8.14e+07, 5.85e+07
"Cliente_VANCOUROS INDUSTRIA E COMERCIO DE COUROS LTDA,",-8.895e+06, 3.41e+07,   -0.261, 0.794,-7.57e+07, 5.79e+07
Cliente_VDL SIDERURGIA LTDA,-2.591e+07, 3.96e+07,   -0.655, 0.513,-1.03e+08, 5.16e+07
Cliente_VENAX ELETRODOMESTICOS LTDA,-4.378e+06, 3.33e+07,   -0.132, 0.895,-6.96e+07, 6.08e+07
"Cliente_VENTUROSO, VALENTINI & CIA LTDA",-1.945e+07, 3.59e+07,   -0.542, 0.588,-8.98e+07, 5.09e+07
Cliente_VERDES MAQUINAS E INSTALACOES LTDA, -1.71e+07, 3.87e+07,   -0.442, 0.658, -9.3e+07, 5.87e+07
Cliente_VETORE INDUSTRIA E COMERCIO DE AUTOPECAS LTDA,-8.656e+06, 3.76e+07,   -0.230, 0.818,-8.23e+07,  6.5e+07
Cliente_VETTOR TORRES DE RESFRIAMENTO LTDA,-2.395e+07, 3.87e+07,   -0.619, 0.536,-9.98e+07, 5.19e+07
"Cliente_VIA FIT CALAADOS LTDA,",-2.254e+06, 4.63e+07,   -0.049, 0.961,-9.31e+07, 8.85e+07
Cliente_VIA NECTARE TECNOLOGIA EM BEBIDAS E ALIMENTOS LTDA,-2.478e+07, 4.61e+07,   -0.537, 0.591,-1.15e+08, 6.56e+07
Cliente_VIBRA  AGROINDUSTRIAL  S/A, 9.818e+05, 4.68e+07,    0.021, 0.983,-9.07e+07, 9.26e+07
Cliente_VIBTECH INDUSTRIAL LTDA,-1.957e+07, 4.62e+07,   -0.424, 0.672, -1.1e+08, 7.09e+07
Cliente_VICON MAQUINAS AGRICOLAS LTDA, -2.81e+07, 4.61e+07,   -0.610, 0.542,-1.18e+08, 6.23e+07
"Cliente_VICUNHA TEXTIL S/A,", 1.515e+06, 3.64e+07,    0.042, 0.967,-6.98e+07, 7.28e+07
"Cliente_VIDROFORTE INDUSTRIA E COMERCIO DE VIDROS LTDA,",-5.025e+06, 4.63e+07,   -0.109, 0.914,-9.58e+07, 8.58e+07
Cliente_VIENA SIDERURGICA S/A,-2.691e+07, 3.96e+07,   -0.680, 0.496,-1.04e+08, 5.06e+07
Cliente_VILLARES METALS SA, 7.026e+06, 3.08e+07,    0.228, 0.819,-5.33e+07, 6.74e+07
Cliente_VILTEX INDUSTRIA TEXTIL LTDA,-1.622e+07, 4.64e+07,   -0.349, 0.727,-1.07e+08, 7.48e+07
Cliente_VINICOLA MIOLO LTDA,-6.895e+06, 4.66e+07,   -0.148, 0.882,-9.83e+07, 8.45e+07
"Cliente_VINIGAS IND, E COM, DE COMPONENTES PARA GAS LTDA", -1.52e+07, 3.96e+07,   -0.384, 0.701,-9.28e+07, 6.24e+07
"Cliente_VIPOSA S,A",-1.206e+07, 3.35e+07,   -0.360, 0.719,-7.78e+07, 5.37e+07
Cliente_VISTEON SISTEMAS AUTOMOTIVOS LTDA, 9.057e+05, 3.59e+07,    0.025, 0.980,-6.95e+07, 7.13e+07
Cliente_VITAPELLI LTDA,-1.273e+07, 3.87e+07,   -0.329, 0.742,-8.86e+07, 6.32e+07
Cliente_VIVERE MOVEIS LTDA,-2.483e+06, 3.97e+07,   -0.063, 0.950,-8.03e+07, 7.54e+07
Cliente_VOITH HYDRO LTDA,-1.449e+07, 3.06e+07,   -0.473, 0.636,-7.45e+07, 4.55e+07
