
Table 1: N
Dep. Variable:,Valor Desembolsado em Reais,  R-squared (uncentered):,   0.551
Model:,OLS,  Adj. R-squared (uncentered):,   0.442
Method:,Least Squares,  F-statistic:       ,   5.077
Date:,"Tue, 28 May 2024",  Prob (F-statistic):,  0.00
Time:,08:22:18,  Log-Likelihood:    ,-1.3237e+05
No. Observations:,  7080,  AIC:               ,2.675e+05
Df Residuals:,  5704,  BIC:               ,2.769e+05
Df Model:,  1376,                     , 
Covariance Type:,nonrobust,                     , 


Table 2: o
,coef,std err,t,P>|t|,[0.025,0.975]
Cliente_SIACDOBRASIL LTDA,-1.128e+07, 4.49e+07,   -0.251, 0.802,-9.92e+07, 7.67e+07
Cliente_SIDERURGICA CATARINENSE LTDA,-4.331e+06, 4.44e+07,   -0.098, 0.922,-9.14e+07, 8.27e+07
Cliente_SIDERURGICA SAO JOAQUIM S/A,-8.689e+06,  4.4e+07,   -0.197, 0.844, -9.5e+07, 7.77e+07
Cliente_SIEMENS ELETROELETRONICA S/A, 1.977e+07, 4.29e+07,    0.461, 0.645,-6.44e+07, 1.04e+08
"Cliente_SIEMENS ENERGY BRASIL LTDA,", 5.816e+07, 2.77e+07,    2.097, 0.036,  3.8e+06, 1.13e+08
Cliente_SIERRA MOVEIS LTDA, 5.454e+06, 2.93e+07,    0.186, 0.853,-5.21e+07,  6.3e+07
Cliente_SIFCO S/A, 6.184e+06, 3.15e+07,    0.196, 0.844,-5.56e+07,  6.8e+07
Cliente_SILIMED - INDUSTRIA DE IMPLANTES LTDA, 1.831e+06, 3.87e+07,    0.047, 0.962,-7.41e+07, 7.77e+07
Cliente_SILPA PECAS E EQUIPAMENTOS LTDA, 7.819e+06, 4.41e+07,    0.177, 0.859,-7.86e+07, 9.42e+07
"Cliente_SIMETALL IND, COM, FERRAMENTAS LTDA,", 5.977e+06, 3.17e+07,    0.189, 0.850,-5.61e+07,  6.8e+07
Cliente_SIMISA SIMIONI METALURGICA LTDA EM RECUPERACAO JUDICIAL,-5.653e+06,  4.4e+07,   -0.128, 0.898, -9.2e+07, 8.07e+07
Cliente_SINCOL SA INDUSTRIA E COMERCIO,-4.394e+06,  3.1e+07,   -0.142, 0.887,-6.51e+07, 5.63e+07
Cliente_SITMED EQUIPAMENTOS MEDICOS LTDA, 1.467e+06, 4.51e+07,    0.033, 0.974,-8.69e+07, 8.99e+07
"Cliente_SLC AGRICOLA S,A,",  6.91e+06, 4.41e+07,    0.157, 0.875,-7.95e+07, 9.33e+07
"Cliente_SM PESCADOS INDUSTRIA , COMERCIO E EXPORTACAO LTDA - ME", 6.373e+06, 3.78e+07,    0.169, 0.866,-6.78e+07, 8.05e+07
"Cliente_SNR ROLAMENTOS DO BRASIL LTDA,",-1.334e+06, 3.82e+07,   -0.035, 0.972,-7.61e+07, 7.35e+07
Cliente_SOBRAER - SONACA BRASILEIRA AERONAUTICA LTDA,-1.365e+06, 3.05e+07,   -0.045, 0.964,-6.11e+07, 5.84e+07
Cliente_SOBRAL INVICTA SOCIEDADE ANONIMA, -7.33e+06,  4.4e+07,   -0.166, 0.868,-9.37e+07,  7.9e+07
Cliente_SOCIEDADE MICHELIN DE PARTICIPACOES INDUST E COMERCIO L,  2.74e+07, 3.13e+07,    0.874, 0.382, -3.4e+07, 8.88e+07
"Cliente_SOCIEDADE PAULISTA TUBOS FLEXIVEIS LTDA,",-7.531e+06, 3.31e+07,   -0.227, 0.820,-7.25e+07, 5.74e+07
"Cliente_SOFAPE FABRICANTE DE FILTROS S,A,",-4.917e+06, 2.74e+07,   -0.180, 0.857,-5.85e+07, 4.87e+07
Cliente_SOGEFI FILTRATION DO BRASIL LTDA, 7.135e+06, 3.31e+07,    0.215, 0.830,-5.79e+07, 7.21e+07
Cliente_SOLABIA BIOTECNOLOGICA LTDA,-2.334e+06, 3.82e+07,   -0.061, 0.951,-7.71e+07, 7.25e+07
Cliente_SOLAR COMERCIO E AGROINDUSTRIA LTDA, 2.456e+06, 3.33e+07,    0.074, 0.941,-6.29e+07, 6.78e+07
"Cliente_SOMA SOLUCOES MAGNETICAS INDUSTRIA E COMERCIO LTDA,",-3.968e+06, 2.83e+07,   -0.140, 0.889,-5.95e+07, 5.15e+07
Cliente_SOMELOS TECIDOS BRASIL LTDA, -3.53e+06, 4.44e+07,   -0.079, 0.937,-9.06e+07, 8.35e+07
Cliente_SONOCO FOR PLAS SA,-7.453e+06,  4.4e+07,   -0.169, 0.866,-9.38e+07, 7.89e+07
Cliente_SOPRANO INDUSTRIA DE EQUIPAMENTOS OLEODINAMICOS LTDA,-3.264e+06, 5.37e+07,   -0.061, 0.952,-1.09e+08, 1.02e+08
Cliente_SOPRANO INDUSTRIA ELETROMETALURGICA LTDA, 7.643e+06, 3.32e+07,    0.230, 0.818,-5.74e+07, 7.27e+07
"Cliente_SOROSISTEM MATERIAIS COMPOSTOS S,A,",-7.572e+05,  2.7e+07,   -0.028, 0.978,-5.38e+07, 5.22e+07
Cliente_SOUTH SERVICE TRADING SA, 4.528e+06, 2.75e+07,    0.165, 0.869,-4.93e+07, 5.84e+07
Cliente_SOYCOMEX COMERCIAL E EXPORTADORA LTDA, 2.732e+07, 4.57e+07,    0.598, 0.550,-6.22e+07, 1.17e+08
Cliente_SPECIAL FRUIT IMPORTACAO E EXPORTACAO LTDA,-9.055e+06, 4.51e+07,   -0.201, 0.841,-9.75e+07, 7.94e+07
"Cliente_STARA S,A, - INDUSTRIA DE IMPLEMENTOS AGRICOLAS", 1.653e+07, 2.76e+07,    0.600, 0.549,-3.75e+07, 7.06e+07
Cliente_STARRETT INDUSTRIA E COMERCIO LTDA,-6.576e+06, 3.62e+07,   -0.182, 0.856,-7.75e+07, 6.44e+07
Cliente_STEMAC SA GRUPOS GERADORES EM RECUPERACAO JUDICIAL, 1.262e+07, 2.61e+07,    0.484, 0.628,-3.85e+07, 6.37e+07
"Cliente_STIHL FERRAMENTAS MOTORIZADAS LTDA,", 1.921e+07, 2.84e+07,    0.676, 0.499,-3.65e+07, 7.49e+07
Cliente_STOLLER DO BRASIL LTDA,-8.633e+06,  4.4e+07,   -0.196, 0.845, -9.5e+07, 7.77e+07
Cliente_SUCOCITRICO CUTRALE LTDA, 1.378e+07, 4.41e+07,    0.313, 0.754,-7.26e+07,    1e+08
Cliente_SUD-CHEMIE DO BRASIL LTDA, -8.46e+06, 4.46e+07,   -0.190, 0.849,-9.58e+07, 7.89e+07
Cliente_SUDES IMPORTACAO E EXPORTACAO LTDA, 8.549e+06, 3.62e+07,    0.236, 0.813,-6.25e+07, 7.96e+07
"Cliente_SUGAR SHOES INDUSTRIA DE CALCADOS LTDA,", 4.877e+06, 4.84e+07,    0.101, 0.920,-9.01e+07, 9.98e+07
Cliente_SUGAR SHOES LTDA, 6.861e+06, 3.05e+07,    0.225, 0.822, -5.3e+07, 6.67e+07
Cliente_SUL AMERICANA DE CADERNOS IND E COM LTDA,-1.173e+07, 3.32e+07,   -0.354, 0.724,-7.68e+07, 5.33e+07
Cliente_SUL VALLE ALIMENTOS LTDA, -1.03e+06, 4.44e+07,   -0.023, 0.981,-8.81e+07,  8.6e+07
Cliente_SULAMERICANA INDUSTRIAL LTDA,-7.531e+06,  4.4e+07,   -0.171, 0.864,-9.39e+07, 7.88e+07
Cliente_SULMAQ INDUSTRIAL E COMERCIAL SA, 7.681e+06, 2.99e+07,    0.257, 0.797,-5.08e+07, 6.62e+07
Cliente_SULZER BRASIL S A,-2.722e+06, 2.74e+07,   -0.100, 0.921,-5.63e+07, 5.09e+07
Cliente_SUN CHEMICAL DO BRASIL LTDA,-1.715e+06,  4.4e+07,   -0.039, 0.969,-8.81e+07, 8.46e+07
Cliente_SUSIN FRANCESCUTTI METALURGICA LTDA, 6.744e+06, 2.93e+07,    0.230, 0.818,-5.07e+07, 6.42e+07
"Cliente_SUZANO S,A,", 1.706e+07,    3e+07,    0.570, 0.569,-4.17e+07, 7.58e+07
"Cliente_SV COUROS IMPORTADORA E EXPORTADORA LTDA, - ME", 7.292e+06, 4.54e+07,    0.161, 0.872,-8.17e+07, 9.63e+07
Cliente_TACOSOLA BORRACHAS LTDA, 7.047e+06, 4.41e+07,    0.160, 0.873,-7.94e+07, 9.35e+07
Cliente_TANAC SA, 5.904e+06, 2.76e+07,    0.214, 0.830,-4.81e+07, 5.99e+07
Cliente_TAPETES LOURDES LTDA,-7.519e+06, 2.98e+07,   -0.252, 0.801,-6.59e+07, 5.09e+07
"Cliente_TAURUS ARMAS S,A,",   8.8e+06, 3.62e+07,    0.243, 0.808,-6.22e+07, 7.98e+07
Cliente_TAURUS MAQUINAS-FERRAMENTA LTDA, 8.957e+06, 4.41e+07,    0.203, 0.839,-7.75e+07, 9.54e+07
Cliente_TBM - TEXTIL BEZERRA DE MENEZES S/A, 5.855e+06, 3.56e+07,    0.165, 0.869,-6.39e+07, 7.56e+07
"Cliente_TDK ELECTRONICS DO BRASIL LTDA,", 1.514e+07, 2.75e+07,    0.551, 0.582,-3.87e+07,  6.9e+07
Cliente_TEADIT INDUSTRIA E COMERCIO LTDA, 2.125e+07, 4.62e+07,    0.460, 0.645,-6.92e+07, 1.12e+08
Cliente_TEAR TEXTIL INDUSTRIA E COMERCIO LTDA,-1.628e+07, 4.49e+07,   -0.363, 0.717,-1.04e+08, 7.17e+07
Cliente_TECELAGEM SAO CARLOS SA, -5.68e+06, 3.31e+07,   -0.171, 0.864,-7.07e+07, 5.93e+07
"Cliente_TECHNICOLOR BRASIL MIDIA E ENTRETENIMENTO LTDA,", 8.414e+06, 4.97e+07,    0.169, 0.866,-8.91e+07, 1.06e+08
"Cliente_TECIDOS FIAMA LTDA,",-7.306e+06, 3.62e+07,   -0.202, 0.840,-7.82e+07, 6.36e+07
Cliente_TECNICAS ELETRO MECANICAS TELEM S/A,-7.575e+06, 3.66e+07,   -0.207, 0.836,-7.93e+07, 6.41e+07
Cliente_TECNOEVA TECNOLOGIA EM EVA LTDA, 6.695e+06, 4.41e+07,    0.152, 0.879,-7.97e+07, 9.31e+07
Cliente_TECNOMOTOR ELETRONICA DO BRASIL S/A,-7.353e+06,  4.4e+07,   -0.167, 0.867,-9.37e+07,  7.9e+07
Cliente_TECNOVIN DO BRASIL LTDA, 8.499e+06, 2.84e+07,    0.299, 0.765,-4.72e+07, 6.42e+07
Cliente_TECUMSEH DO BRASIL LTDA, 1.012e+05, 2.66e+07,    0.004, 0.997,-5.21e+07, 5.23e+07
Cliente_TEDESCO COMERCIAL EXPORTADORA S/A,-4.688e+06, 3.66e+07,   -0.128, 0.898,-7.65e+07, 6.71e+07
"Cliente_TEKNIA TECNOTUBO AUTOMOTIVE LTDA,",-1.894e+06,  4.4e+07,   -0.043, 0.966,-8.82e+07, 8.44e+07
Cliente_TEKSID DO BRASIL LTDA,  1.59e+07, 2.86e+07,    0.556, 0.578,-4.01e+07, 7.19e+07
Cliente_TELASUL SA, 7.874e+06, 3.16e+07,    0.249, 0.803, -5.4e+07, 6.98e+07
"Cliente_TELCON FIOS E CABOS PARA TELECOMUNICACOES S/A,",-4.316e+06, 2.81e+07,   -0.153, 0.878,-5.95e+07, 5.09e+07
Cliente_TEMASA INDUSTRIA DE MOVEIS LTDA,-3.229e+06,  3.1e+07,   -0.104, 0.917, -6.4e+07, 5.76e+07
Cliente_TENNISCORD INDUSTRIA DE CORDAS LTDA,-6.511e+06,  4.4e+07,   -0.148, 0.882,-9.29e+07, 7.98e+07
Cliente_TERMICA INDUSTRIA E COMERCIO DE EMBALAGENS LTDA - ME,-1.397e+07, 4.61e+07,   -0.303, 0.762,-1.04e+08, 7.65e+07
Cliente_TERMOMECANICA SAO PAULO S A, 5.454e+06,  4.4e+07,    0.124, 0.901,-8.09e+07, 9.18e+07
Cliente_TERMOPAR IMPORT LTDA, 3.013e+06,  3.9e+07,    0.077, 0.938,-7.34e+07, 7.94e+07
Cliente_TERRA E AGUA INDUSTRIA DE CALCADOS LTDA, 6.296e+06, 4.41e+07,    0.143, 0.886,-8.01e+07, 9.27e+07
Cliente_TERRANOVA BRASIL LTDA, 3.084e+06, 3.09e+07,    0.100, 0.920,-5.74e+07, 6.36e+07
"Cliente_TERRAS DE AVENTURA INDUSTRIA DE ARTIGOS ESPORTIVOS S,A", 8.708e+05, 3.87e+07,    0.023, 0.982, -7.5e+07, 7.67e+07
Cliente_TEXTIL DALUTEX LTDA, -6.55e+06, 3.62e+07,   -0.181, 0.856,-7.75e+07, 6.44e+07
"Cliente_TEXTIL FARBE S,A",-3.789e+06,  3.2e+07,   -0.118, 0.906,-6.66e+07,  5.9e+07
Cliente_TEXTIL ITATIBA LTDA,-1.228e+07, 4.49e+07,   -0.274, 0.784,   -1e+08, 7.57e+07
Cliente_TGM INDUSTRIA E COMERCIO DE TURBINAS E TRANSMISSOES LTD,-3.911e+06, 2.72e+07,   -0.144, 0.886,-5.72e+07, 4.94e+07
"Cliente_THOR GRANITOS E MARMORES LTDA,", 1.227e+06, 4.62e+07,    0.027, 0.979,-8.93e+07, 9.17e+07
Cliente_THYSSENKRUPP ELEVADORES SA, 1.057e+07, 3.62e+07,    0.292, 0.770,-6.04e+07, 8.16e+07
Cliente_THYSSENKRUPP METALURGICA CAMPO LIMPO LTDA, 1.072e+08, 2.86e+07,    3.748, 0.000, 5.11e+07, 1.63e+08
Cliente_TICEL EQUIPAMENTOS LTDA, 5.982e+06, 3.05e+07,    0.196, 0.845,-5.39e+07, 6.59e+07
"Cliente_TIGRE MATERIAIS E SOLUCOES PARA CONSTRUCAO LTDA,", 7.095e+07, 4.44e+07,    1.598, 0.110,-1.61e+07, 1.58e+08
"Cliente_TIGRE S,A, PARTICIPACOES", 2.698e+06, 2.94e+07,    0.092, 0.927, -5.5e+07, 6.04e+07
"Cliente_TIMBAUBA S,A,", 4.648e+07, 4.71e+07,    0.986, 0.324,-4.59e+07, 1.39e+08
Cliente_TINTO HOLDING LTDA, 3.217e+06, 2.65e+07,    0.121, 0.903,-4.88e+07, 5.52e+07
Cliente_TITAN PNEUS DO BRASIL LTDA,-2.037e+06, 2.98e+07,   -0.068, 0.946,-6.05e+07, 5.64e+07
Cliente_TM BEVO INDUSTRIA E COMERCIO DE MAQUINAS OPERATRIZES LT,-7.189e+06,  4.4e+07,   -0.163, 0.870,-9.35e+07, 7.92e+07
"Cliente_TMD FRICTION DO BRASIL S,A,",-6.207e+06, 2.98e+07,   -0.208, 0.835,-6.46e+07, 5.22e+07
Cliente_TMSA - TECNOLOGIA EM MOVIMENTACAO S/A, 1.896e+07, 4.41e+07,    0.430, 0.667,-6.75e+07, 1.05e+08
Cliente_TMT DO BRASIL LTDA,  3.12e+07, 3.82e+07,    0.818, 0.414,-4.36e+07, 1.06e+08
Cliente_TOIGO MOVEIS LTDA, 8.198e+06, 3.16e+07,    0.260, 0.795,-5.37e+07, 7.01e+07
Cliente_TOLEDO DO BRASIL INDUSTRIA DE BALANCAS LTDA,-7.609e+06, 3.05e+07,   -0.249, 0.803,-6.74e+07, 5.22e+07
Cliente_TOLEDO MINERACAO LTDA,-2.861e+06, 5.13e+07,   -0.056, 0.955,-1.03e+08, 9.76e+07
Cliente_TOME S/A INDUSTRIA DE AUTO PECAS,  7.73e+06, 3.62e+07,    0.213, 0.831,-6.33e+07, 7.87e+07
Cliente_TOP LEATHER SINTETICOS INDUSTRIA E COMERCIO LTDA,-7.221e+06,  4.4e+07,   -0.164, 0.870,-9.36e+07, 7.91e+07
Cliente_TORLIM INDUSTRIA FRIGORIFICA LTDA,-2.386e+07, 4.63e+07,   -0.516, 0.606,-1.15e+08, 6.69e+07
"Cliente_TOTVS LARGE ENTERPRISE TECNOLOGIA S,A,",-2.776e+06, 3.28e+07,   -0.085, 0.933,-6.71e+07, 6.16e+07
Cliente_TOYOTA DO BRASIL LTDA, 1.905e+08,  4.4e+07,    4.326, 0.000, 1.04e+08, 2.77e+08
Cliente_TRABLIN TRADING BRASILEIRA DE LIGAS E INOCULANTES S/A,-1.283e+07, 4.41e+07,   -0.291, 0.771,-9.93e+07, 7.37e+07
"Cliente_TRACOMAL MINERACAO S,A",-2.717e+06, 5.17e+07,   -0.053, 0.958,-1.04e+08, 9.87e+07
Cliente_TRAMONTINA BELEM SA,-2.148e+07, 4.58e+07,   -0.469, 0.639,-1.11e+08, 6.82e+07
"Cliente_TRAMONTINA ELETRIK S,A,", 4.895e+06, 4.41e+07,    0.111, 0.912,-8.15e+07, 9.13e+07
Cliente_TRAMONTINA FARROUPILHA SA INDUSTRIA METALURGICA, 8.349e+06,  2.8e+07,    0.298, 0.766,-4.66e+07, 6.33e+07
Cliente_TRAMONTINA GARIBALDI SA INDUSTRIA METALURGICA,  5.82e+06, 4.41e+07,    0.132, 0.895,-8.06e+07, 9.22e+07
Cliente_TRAMONTINA MULTI S/A, 9.553e+06, 3.62e+07,    0.264, 0.792,-6.15e+07, 8.06e+07
Cliente_TRAMONTINA SA CUTELARIA,  1.08e+07, 2.69e+07,    0.401, 0.688, -4.2e+07, 6.36e+07
"Cliente_TRAMONTINA TEEC S/A,", 4.546e+06, 3.32e+07,    0.137, 0.891,-6.05e+07, 6.96e+07
Cliente_TRANSCOR IND DE PIGMENTOS E CORANTES LTDA,-8.858e+06,  4.4e+07,   -0.201, 0.841,-9.52e+07, 7.75e+07
"Cliente_TRANSFORMADORES E SERVICOS DE ENERGIA DAS AMERICAS S,A,",-3.349e+06, 3.17e+07,   -0.106, 0.916,-6.54e+07, 5.87e+07
Cliente_TREBOLL MOVEIS LTDA, 7.857e+06, 3.32e+07,    0.237, 0.813,-5.72e+07, 7.29e+07
"Cliente_TRES MARIAS EXPORTACAO, IMPORTACAO LTDA",-6.148e+06,  4.4e+07,   -0.140, 0.889,-9.25e+07, 8.02e+07
"Cliente_TRIANGULO PISOS E PAINEIS LTDA,", 1.188e+06, 3.53e+07,    0.034, 0.973, -6.8e+07, 7.04e+07
Cliente_TRINYS INDUSTRIA E COMERCIO LTDA,-7.627e+06,  4.4e+07,   -0.173, 0.863, -9.4e+07, 7.87e+07
Cliente_TRITEC INDUSTRIAL LTDA,-3.594e+06, 4.44e+07,   -0.081, 0.935,-9.06e+07, 8.34e+07
Cliente_TROPFRUIT NORDESTE SA,-5.628e+06, 2.88e+07,   -0.195, 0.845,-6.21e+07, 5.09e+07
Cliente_TROPIC WEAR CONFECCOES LTDA, 6.242e+06,  4.5e+07,    0.139, 0.890, -8.2e+07, 9.45e+07
Cliente_TROPICAL INDUSTRIA DE ALIMENTOS S/A,-1.695e+07, 3.82e+07,   -0.443, 0.658,-9.19e+07,  5.8e+07
Cliente_TRUTZSCHLER INDUSTRIA E COMERCIO DE MAQUINAS LTDA, 2.262e+06, 3.82e+07,    0.059, 0.953,-7.25e+07, 7.71e+07
Cliente_TTB INDUSTRIA E COMERCIO DE PRODUTOS METALICOS LTDA,-7.031e+06,  4.4e+07,   -0.160, 0.873,-9.34e+07, 7.93e+07
Cliente_TUPER S/A,-3.834e+06,  3.1e+07,   -0.124, 0.902,-6.46e+07,  5.7e+07
Cliente_TUPY S/A, 2.835e+07, 2.67e+07,    1.063, 0.288,-2.39e+07, 8.06e+07
Cliente_UNIAO QUIMICA FARMACEUTICA NACIONAL S A,-8.814e+06,  4.4e+07,   -0.200, 0.841,-9.52e+07, 7.75e+07
Cliente_UNICASA INDUSTRIA DE MOVEIS S/A, 7.957e+06, 4.41e+07,    0.181, 0.857,-7.85e+07, 9.44e+07
"Cliente_UNIFY - SOLUCOES EM TECNOLOGIA DA INFORMACAO LTDA,", 2.259e+07, 3.15e+07,    0.718, 0.473,-3.91e+07, 8.43e+07
Cliente_UNIGEL PLASTICOS S/A,-1.017e+07, 3.74e+07,   -0.272, 0.786,-8.36e+07, 6.32e+07
Cliente_UNIGRES CERAMICA LTDA,-6.712e+06, 3.31e+07,   -0.203, 0.840,-7.17e+07, 5.83e+07
"Cliente_UNIKLIMA ELETRO INDUSTRIAL LTDA,",-6.151e+06,  4.4e+07,   -0.140, 0.889,-9.25e+07, 8.02e+07
Cliente_UNION PACK INDUSTRIA DE EMBALAGENS LTDA, 6.151e+06, 4.41e+07,    0.140, 0.889,-8.03e+07, 9.26e+07
Cliente_UNIVEL AUTOMOTIVE LTDA,-7.337e+06, 3.15e+07,   -0.233, 0.816,-6.91e+07, 5.44e+07
Cliente_UNIVERSUM DO BRASIL INDUSTRIA MOVELEIRA LTDA, 6.423e+06,  4.5e+07,    0.143, 0.887,-8.18e+07, 9.46e+07
Cliente_UPA UMBUZEIRO PRODUCOES AGRICOLAS LTDA,  -1.1e+07, 3.31e+07,   -0.333, 0.739,-7.58e+07, 5.38e+07
Cliente_URSUS MAQUINAS AGRICOLAS LTDA, 6.464e+06,  4.5e+07,    0.144, 0.886,-8.17e+07, 9.47e+07
Cliente_USAFLEX - INDUSTRIA & COMERCIO S/A, 8.153e+06, 3.62e+07,    0.225, 0.822,-6.29e+07, 7.92e+07
Cliente_USIBRAS USINA BRASILEIRA DE OLEOS E CAST, 5.328e+06, 5.35e+07,    0.100, 0.921,-9.96e+07,  1.1e+08
"Cliente_USIMECA - INDUSTRIA MECANICA S,A,", 1.148e+06, 4.62e+07,    0.025, 0.980,-8.93e+07, 9.16e+07
Cliente_USINA ACUCAREIRA ESTER S A,-7.698e+06, 3.15e+07,   -0.244, 0.807,-6.95e+07, 5.41e+07
Cliente_USINA CAETE S A, 3.556e+06, 1.69e+07,    0.210, 0.834,-2.96e+07, 3.67e+07
"Cliente_USINA DA BARRA S,A, - ACUCAR E ALCOOL",-4.686e+06,  4.4e+07,   -0.106, 0.915, -9.1e+07, 8.17e+07
Cliente_USINA MOEMA ACUCAR E ALCOOL LTDA,-1.391e+06, 3.62e+07,   -0.038, 0.969,-7.23e+07, 6.95e+07
"Cliente_USINAS SIDERURGICAS DE MINAS GERAIS S/A, USIMINAS", 1.622e+06,  2.8e+07,    0.058, 0.954,-5.32e+07, 5.64e+07
Cliente_UTZ MAQUINAS LTDA, 6.293e+06,  4.5e+07,    0.140, 0.889,-8.19e+07, 9.45e+07
Cliente_VALE GRANDE INDUSTRIA E COMERCIO DE ALIMENTOS S/A,-1.765e+07, 2.97e+07,   -0.595, 0.552,-7.58e+07, 4.05e+07
Cliente_VALENCA DA BAHIA MARICULTURA S/A,-1.121e+07,  3.2e+07,   -0.350, 0.726,-7.39e+07, 5.15e+07
"Cliente_VALEO SISTEMAS AUTOMOTIVOS LTDA,", 3.142e+07, 3.31e+07,    0.948, 0.343,-3.36e+07, 9.64e+07
Cliente_VALGROUP BA INDUSTRIA DE EMBALAGENS FLEXIVEIS LTDA,-6.174e+06, 3.62e+07,   -0.171, 0.865,-7.71e+07, 6.48e+07
Cliente_VALGROUP MG INDUSTRIA DE EMBALAGENS FLEXIVEIS LTDA,-1.099e+07, 3.42e+07,   -0.321, 0.748,-7.81e+07, 5.61e+07
Cliente_VALISERE INDUSTRIA E COMERCIO LTDA,-3.661e+06, 3.62e+07,   -0.101, 0.919,-7.46e+07, 6.73e+07
Cliente_VALLOUREC TUBOS DO BRASIL LTDA, -7.35e+06, 3.27e+07,   -0.225, 0.822,-7.14e+07, 5.67e+07
Cliente_VAMOL INDUSTRIA MOVELEIRA LTDA,-1.907e+06, 3.28e+07,   -0.058, 0.954,-6.62e+07, 6.24e+07
"Cliente_VANCOUROS INDUSTRIA E COMERCIO DE COUROS LTDA,",-1.431e+06, 3.13e+07,   -0.046, 0.964,-6.28e+07,    6e+07
Cliente_VDL SIDERURGIA LTDA,-1.466e+07, 3.72e+07,   -0.394, 0.693,-8.75e+07, 5.82e+07
Cliente_VENAX ELETRODOMESTICOS LTDA, 6.407e+06, 2.98e+07,    0.215, 0.830,-5.21e+07, 6.49e+07
"Cliente_VENTUROSO, VALENTINI & CIA LTDA",-6.613e+06, 3.31e+07,   -0.200, 0.842,-7.15e+07, 5.83e+07
Cliente_VERDES MAQUINAS E INSTALACOES LTDA,-5.838e+06, 3.62e+07,   -0.161, 0.872,-7.68e+07, 6.51e+07
Cliente_VETORE INDUSTRIA E COMERCIO DE AUTOPECAS LTDA,-8.001e+05, 3.53e+07,   -0.023, 0.982,   -7e+07, 6.84e+07
Cliente_VETTOR TORRES DE RESFRIAMENTO LTDA,-6.814e+06, 3.62e+07,   -0.188, 0.851,-7.77e+07, 6.41e+07
"Cliente_VIA FIT CALAADOS LTDA,", 5.651e+06, 4.41e+07,    0.128, 0.898,-8.08e+07, 9.21e+07
Cliente_VIA NECTARE TECNOLOGIA EM BEBIDAS E ALIMENTOS LTDA,-6.402e+06,  4.4e+07,   -0.145, 0.884,-9.28e+07, 7.99e+07
Cliente_VIBRA  AGROINDUSTRIAL  S/A, 1.302e+07, 4.41e+07,    0.295, 0.768,-7.34e+07, 9.94e+07
Cliente_VIBTECH INDUSTRIAL LTDA,-9.053e+06,  4.4e+07,   -0.206, 0.837,-9.54e+07, 7.73e+07
Cliente_VICON MAQUINAS AGRICOLAS LTDA,-8.534e+06,  4.4e+07,   -0.194, 0.846,-9.49e+07, 7.78e+07
"Cliente_VICUNHA TEXTIL S/A,", 1.104e+07, 3.38e+07,    0.327, 0.744,-5.52e+07, 7.73e+07
"Cliente_VIDROFORTE INDUSTRIA E COMERCIO DE VIDROS LTDA,", 6.193e+06, 4.41e+07,    0.141, 0.888,-8.02e+07, 9.26e+07
Cliente_VIENA SIDERURGICA S/A,-1.567e+07, 3.72e+07,   -0.421, 0.673,-8.85e+07, 5.72e+07
Cliente_VILLARES METALS SA, 2.314e+07, 2.75e+07,    0.841, 0.400,-3.08e+07, 7.71e+07
Cliente_VILTEX INDUSTRIA TEXTIL LTDA,-3.727e+06, 4.44e+07,   -0.084, 0.933,-9.08e+07, 8.33e+07
Cliente_VINICOLA MIOLO LTDA, 4.877e+06, 4.41e+07,    0.111, 0.912,-8.15e+07, 9.13e+07
"Cliente_VINIGAS IND, E COM, DE COMPONENTES PARA GAS LTDA",-7.128e+06, 3.73e+07,   -0.191, 0.848,-8.02e+07, 6.59e+07
"Cliente_VIPOSA S,A",-1.318e+06, 3.03e+07,   -0.043, 0.965,-6.08e+07, 5.81e+07
Cliente_VISTEON SISTEMAS AUTOMOTIVOS LTDA,  7.12e+06, 3.31e+07,    0.215, 0.830,-5.79e+07, 7.21e+07
Cliente_VITAPELLI LTDA,-6.566e+05, 3.62e+07,   -0.018, 0.986,-7.16e+07, 7.03e+07
Cliente_VIVERE MOVEIS LTDA, 7.003e+06, 3.71e+07,    0.189, 0.850,-6.57e+07, 7.97e+07
Cliente_VOITH HYDRO LTDA,-6.668e+06, 2.73e+07,   -0.244, 0.807,-6.02e+07, 4.68e+07
Cliente_VOLKSWAGEN DO BRASIL INDUSTRIA DE VEICULOS AUTOMOTORES, 8.232e+07, 2.69e+07,    3.061, 0.002, 2.96e+07, 1.35e+08
Cliente_VOLKSWAGEN TRUCK & BUS INDUSTRIA E COMERCIO DE VEICULOS, 6.681e+07, 2.69e+07,    2.484, 0.013, 1.41e+07,  1.2e+08
Cliente_VOLVO DO BRASIL VEICULOS LTDA, 7.398e+07,    3e+07,    2.467, 0.014, 1.52e+07, 1.33e+08
Cliente_VR LUX INDUSTRIAL LTDA,-7.512e+06,  4.4e+07,   -0.171, 0.865,-9.39e+07, 7.88e+07
"Cliente_VULCABRAS AZALEIA - CE, CALCADOS E ARTIGOS ESPORTIVOS S", 2.699e+07, 3.36e+07,    0.803, 0.422,-3.89e+07, 9.29e+07
"Cliente_VULCABRAS AZALEIA-BA,CALCADOS E ARTIGOS ESPORTIVOS S/A", 1.193e+06, 3.08e+07,    0.039, 0.969,-5.93e+07, 6.17e+07
